label_id,text_id,sanity_check,Text,label
35976,35976,TRUE,#AIATravelTips Always monitor your luggage at the airport. Do not leave your luggage unattended and do not accept unopened packages.  ---- #Tips #Travel #Explore #AIA #Aircraft #Airport #Caribbean #Destination #Travelling #Connect #TravelTheWorld #Adventure #Adventures #Luggage URL,NOT
59337,59337,TRUE,Always a good day when I get a new member on my site URL,NOT
57732,57732,TRUE,"#Repost theleadersmindset • • • 📍Hola Leaders!🔥 ✔️Type “READY” if you are ready to follow this steps. - “ Set goals, stay quiet about them, smash the shit out of them, clap for your damn… URL",OFF
17563,17563,TRUE,"6 ANTIFA ATTACKED COPS, ARRESTED AT RALLY IN DENVER, MEDIA BLACKOUT  URL",NOT
55899,55899,TRUE,Always down to bond over the dani minogue target pants,NOT
47396,47396,TRUE,21st Century Hit:  Don't Cha by  The Pussycat Dolls Feat. Busta Rhymes.  URL,NOT
46717,46717,TRUE,"#RealSmart Answer: This is step #1 on your #RealSmart journey! This course is only offered through UBC on behalf of the Real Estate Council of BC by correspondence. Once registered, you are all set to take our #realsmart course! URL",NOT
78260,78260,TRUE,"#VT200: @USER is back at @USER for the first time since the year 2000. He is on the pole for the $10,000 to win Vermont 200.  Updates at @USER URL",NOT
22695,22695,TRUE,Another one bite the dust... URL,NOT
27455,27455,TRUE,"#Liberals / #Democrats THIS is what you stand for. If not, then #WalkAway URL",OFF
83466,83466,TRUE,#Beeto Just Demonstrated How To Lose An Election In #Texas   URL #MAGA @USER #rkba @USER #DVC,OFF
48657,48657,TRUE,And have a bitch thinking you niggas have money and you tf don’t.,OFF
89635,89635,TRUE,*Extremely* back on my bullshit. URL,OFF
52335,52335,TRUE,#killshot Easily shows ya why he is a a Rap God All Hail @USER,NOT
27360,27360,TRUE,#CNN Analyst to Dems Seeking Another FBI Investigation: ‘I Don’t Want Politicians Telling Investigators What to Do’ URL #sitroom #TheLead #outfront #AC360 #NPR #PBSnews #PBSnewshour #tcot #tlot #maga #sgp #nyc #boston #baltimore #cleveland #chicago #milwaukee,NOT
53971,53971,TRUE,#Democrat Baldwin Fundraises at K Street Firm Working Pro-Bono for Gun Control Lobby  #2A #WalkAway via @USER URL,NOT
89603,89603,TRUE,7 fucking years. #MyTwitterAnniversary URL,OFF
86611,86611,TRUE,"#Dems are disgusting. They only believe women who accuse conservatives of abuse crimes. When liberals are accused, they ignore the accusations. URL",OFF
44222,44222,TRUE,#NP ID/PSA - Leaving Commercial | #HearFDR | URL,NOT
41078,41078,TRUE,"#CREW is an eminence front. It's a put-on. #MSM falls for fake issue and props up #political #hacktivists as experts."" URL #tcot #Emoluments #conservatives #emolumentsclause #Law #lawyer #MediaWatch #FakeNewsAlert #FakeNews #MediaBias""",NOT
44625,44625,TRUE,"#AuthorConfession Day 14: Which tree is your MC's favorite?   I tried to ask Lisette, and she responded with any tree that has flowers. I don't know what to do with her, she won't give me a straight answer. Usually, she's not this difficult, so I suspect she is teasing me. 😅💞 URL",NOT
21197,21197,TRUE,#Nattyanplaying AOZORA TRAIN - SiSH(She is so high),NOT
12193,12193,TRUE,#ChristineBlaseyFord is only being harassed by members of the Antifa the radical arm of the Democratic Party funded by George Soros.  #VoteRedToSaveAmerica,OFF
73484,73484,TRUE,#Antifa excellent idea URL,NOT
96283,96283,TRUE,"#IOU project has demonstrated a quality Whitepaper. If you are an ICO-investor, I'm strongly recommend that you explore it, at any rate you will please it. #ico #Crypto #tokensale URL URL",NOT
78289,78289,TRUE,#BlockTwitterAds until Twitter stops shadow banning conservatives.,NOT
29485,29485,TRUE,#KavanaughConfirmationHearings #TuesdayThoughts  the women who support #Kavenaugh should fill the hearing gallery. PACK it full so the disruptive liberals cant get in STAND in unison while Kavanaugh testifies *** SOLIDARITY !  cc: @USER @USER,NOT
67024,67024,TRUE,@USER Not sure what you guys call 'authoritarian left' does that include Gun Control groups or are they just the left?,NOT
97430,97430,TRUE,#백현 #BAEKHYUN EXO x MLB 2018 F/W  @USER  🔗URL 🔗URL 🔗URL 🔗URL URL,NOT
63985,63985,TRUE,"50 Cent Calls Out Joe Budden's Bullshit"" On Instagram URL URL",OFF
65505,65505,TRUE,#POTUS #realdonaldtrump #GOP #LPnational #thedemocrats #QAnon #blacklivesmatter #Antifa #ISIS #DAVOS #California #FOXNEWS #CNN #WSJ #NYSE #WAKEUPAMERICA #MAGA #mypatriotsupply  You need this... 1/2   URL,NOT
29697,29697,TRUE,#NaomiOsaka folks. #USOpen The future is here and she is so adorable just as she is talented,NOT
26695,26695,TRUE,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER City of Chicago, Democrat run with some of the strictest gun control in the nation.""  😏 All the white supremacists running for office in 2018 as REPUBLICANS URL via @USER",NOT
86529,86529,TRUE,"#CallTheVoteAlready To the Democrats, this is a game. To the Conservatives, it's a fight for our way of life. End the game. Game over. Sessions, please do your job. We should all be ashamed of what we have allowed to happen. Pray like never before.",NOT
37332,37332,TRUE,#MAGA  .... sounds fair. URL,NOT
80612,80612,TRUE,#jiyoonfact  She is a huge fan of Beyonce and she wants to sing as well as her. She sang If I Were a Boy predebut.,NOT
89438,89438,TRUE,"#Conservatives you now know everything @USER has is being rejected by the #eu and the British people, Tory MP's need to step up because she's failed on #Brexit and the domestic agenda #MayMustGo #ChuckChequers URL",NOT
68755,68755,TRUE,#MuskokaLakes mayoralty candidate Terry Ledger says she is running her mayoral campaign via social media only. We say this speaks volumes to the kind of behind-closed-doors mayor she plans to be. What do you say Muskoka? Give us your opinion. URL,NOT
53675,53675,TRUE,#GreatAwakening #QAnon #PatriotsUnited #WWG1WGA #AreYouAwake  WHEN YOU ARE AWAKE YOU SEE CLEARLY ❤️🧡💛💚  Check out this video URL URL,NOT
31195,31195,TRUE,@USER $6 million buyout and she could easily go to cable news if that’s she path she chooses . Good for her!,NOT
20522,20522,TRUE,"#bb20 actually question why do people want Jc to win more than Angela? He has been way meaner, says the n word repeatly, makes fun of eating disorders, and sexually harasses houseguests.She is just as much as an underdog to win so dont use that excuse. #bb20  #tangela",OFF
52866,52866,TRUE,"#NewVideo 🍆🍑💦 Sex Toys, Anyone?  URL URL",NOT
65428,65428,TRUE,#BestWayToAWomansHeart DO NOT WAKE HER UP IF SHE IS NAPPING,NOT
94260,94260,TRUE,2018 not surprised it starts from the top!!!  Karma a bitch watch!!!! URL,OFF
93256,93256,TRUE,@USER Be sure to send out the left's antifa thugs.,NOT
78364,78364,TRUE,"#NoteToMyStalker n his empire: Remember one thing, you may own the incumbent central govt of India, but you do NOT own Nature.  If the life I, my ancestors and parents have lived is true, Nature will get you.  If you are trapping me or Nature is trapping you, only time will tell!",NOT
70324,70324,TRUE,Alright let me get right with God bc Mother Nature is like fuck humans URL,OFF
96847,96847,TRUE,@USER #Farticus maybe,NOT
89329,89329,TRUE,#Hillary and @ least 16 other #AngryDemocrats #WorldWarQ #WWG1WGA #MAGA #RedTsunami #AmericaFirst #WalkAway #Truth URL,OFF
40929,40929,TRUE,"#CodetrainQueens Rachel joined Codetrain in 2017 and helped to organize the Codetrain App Developer Bootcamp and trained as a front end developer. Currently the community manager, she is an ardent advocate for digital skills for youth, especially women. Keep shining, Rachel! URL",NOT
24798,24798,TRUE,#MovieFightsLive @USER @USER your all thinking it... you KNOW you are... URL,NOT
99947,99947,TRUE,#BoycottLeviStrauss for supporting leftist gun control orgs. URL,NOT
94203,94203,TRUE,#YouAreMyIDOL  because you are my Idols boi's 💜😍 That'll NEVER change...you've taught me alot and continue to teach me things that help the most difficult little and big things in my life 👌👼 thank-you BBS!   @USER URL,NOT
11100,11100,TRUE,#Antifa is recruiting for a designated #terrorist organization URL,OFF
83240,83240,TRUE,#Hypocrites #DemocratsHateAmerica #LiberalismIsAMentalDisorder EVERYTHING LIBERALS TOUCH TURNS TO ABSOLUTE SHIT... URL,OFF
14591,14591,TRUE,#NationalDayofEncouragement  #TwitterFamily  You’re amazing just the way you are 💟☮️ URL,NOT
66094,66094,TRUE,"#HappyRMday I bought pizza and chocolates, but I did not have enough money for a cake I plan to make a tradition, buy pizza on the birthday of my loved ones .. even if we are not acquainted and will never meet, you are still a close person to mе thank you i luv u 생일 축하합니다 URL",NOT
59164,59164,TRUE,"#republicans put WALLin budget..you are going to loose Pres.Trump followers. He is why U R there, so support him URL",NOT
90036,90036,TRUE,#Liberals are pushing a #gayagenda and #republicans are pushing a #zionistagenda,NOT
24047,24047,TRUE,#VaquitaMarina #SaveTheVaquita @USER  @USER  There are less than 12 #Vaquitas left!!!! She is extinguishing!!! Please help!!! Be their voice!l! URL,NOT
81890,81890,TRUE,@USER @USER As I have said the media and money Soros with dip shit Waters is creating a civil war.,OFF
26010,26010,TRUE,"#Liberals Dept of #Agriculture paid $100,000 for this presenter to shoot a bio security video  #Auspol #LNP #NSWpol #Springst #Qldpol @USER @USER @USER #LNPMemes #LNPWaste URL",NOT
72037,72037,TRUE,#Texas Ted Cruz campaign is sending people solicitations disguised as official looking county summons. Elderly residents have been confused by the notice to appear. He is so skeezy.    URL,OFF
56312,56312,TRUE,"#Success #Health I will show you the best way to create your own exclusive, online 'traffic economy' so you are never short of qualified prospects and sales again URL URL",NOT
10860,10860,TRUE,@USER @USER lemme guess? gun control. didn’t anyone talk to you about this? I’m Canadian and even i know this #whyme,NOT
38829,38829,TRUE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I really don't care that she's married to a black man - he is just as clueless as she is about real problems that black people are facing in America today.,NOT
78301,78301,TRUE,1 tf. He saw that shit. URL,OFF
56599,56599,TRUE,@USER #FakeNewsMedia is the #EnemyOfThePeople!  They want to control YOUR minds by controlling what information you get and do not get.  The #1stAmendment may protect #elitist #propaganda but it does not legitimize it or make it palatable to an engaged public. URL,NOT
94607,94607,TRUE,Anyone who finds M*neta's behavior funny can fuck off and die,OFF
72531,72531,TRUE,#GoodMorningAmerica  #TuesdayMotivation #Thankyou #FatherGod the #Americanpeople will begin to see the #truth about our #governmentcorruption @USER @USER @USER #mediaCorruption #NoRedaction #DeclassifyFISA #Declassification completely #Obama #HillaryClinton #Lies #Leakers #liberals URL,OFF
37214,37214,TRUE,"#StopTheBias #RedCensorship  My account was suspended for apparently promoting Hate Speech"" , yet #Antifa Terrorist Organizations are actively up and running.  Since your Customer Service refuses to reply to my emails, care to explain how this makes sense?  @USER URL",NOT
84952,84952,TRUE,"#bepannaah  1- Bepannaah –  Hands down, Bepannaah tops the list because an adhiyal Aditya trying to convince a ziddi Zoya that she is in love with him is giving us lots of... URL",NOT
98575,98575,TRUE,"@USER The difference between you and I as I stated before, and this inane asinine comment have solidified is I bring facts and truth, while all you have is lies and bullshit. Present a single shred of credible evidence to support a single thing you've just said. Lies is all you've got.",OFF
58342,58342,TRUE,@USER Damn I felt this shit. Why you so loud lol,OFF
53914,53914,TRUE,"#MyProtege, a #k12 #Master #Teacher was very excited to report she is the proud owner and supporter of products made by @USER @USER #Bravo! #USOpen",NOT
76324,76324,TRUE,"-tsk stays.... Drop foto HAN JISUNG dong, please.... 😥",NOT
18730,18730,TRUE,"10 years ago today, Taylor Swift released her smash hit ‘Love Story’. Quote this tweet telling the moment you first heard the song #10YearsOfLoveStory URL",NOT
39429,39429,TRUE,#MSNBC #Hardball @USER Bingo you are absolutely correct he cannot bring President Obama down. He can’t get over how President Obama humiliated him at the White House correspondents dinner and I can guarantee you that is a definite driver of his hate for President Obama,OFF
72893,72893,TRUE,"@USER Yes, we are supposed to believe that Kavanaugh, who seemed to be a heavy drinker in high school, has perfect memory of everything he did, while she is mixed up."" Blame the victim.   He has been equivocating/misrepresenting himself, but he should be believed. Not! #StopKavanaugh""",NOT
18786,18786,TRUE,#CnnIsFakeNews @USER @USER you wonder why your ratings suck... #cnnisajoke #FakeNews #MAGA URL,OFF
61004,61004,TRUE,#Liberals Lying - Nothing new here Claim we’re on track to meet #emissions targets is false  URL  #Auspol #LNP #NSWpol #Springst #Qldpol #WApol @USER @USER @USER #LNPMemes URL,NOT
46603,46603,TRUE,"#Chefs, are you in need of some new pans? Find what you are looking for at URL We stock top brands such as Beka Chef, Mauviel and Woll. 🍳🥘🍲 #chef #restaurants URL",NOT
73236,73236,TRUE,@USER #BoycottTheNFL particularly the @USER,NOT
35785,35785,TRUE,$b album definitely worth the fucking wait,OFF
84045,84045,TRUE,"3 days before BBC Radio 2’s Festival in a Day, they decide to tell us that their headline act isn’t coming anymore. Thanks a lot, now I’ve paid a fortune to see a tonne of acts who are shit and who are of no interest to me 😑👍🏻",NOT
67049,67049,TRUE,"#JoeScarborough is a vile excuse for a journalist"". Here he is criticizing #Trump yet refuses to come clean about the death of an intern in his office. Stop talking about everyone else and start talking about YOUR INVOLVEMENT WITH #LORIKLAUSUTIS. @USER",OFF
57804,57804,TRUE,@USER HIS FANS ARE HAPPY. HE SPREADS LOVE AND BECAUSE OF HIM I LEARNED TO APPRECIATE AND SUPPORT THE LGBTQ. I LOVE HIM  BECAUSE HE NEVER FAILED TO MAKE ME HAPPY. I LOVE HIM BECAUSE HE IS HARRY STYLES AND HARRY STYLES IS THE BEST.,NOT
82273,82273,TRUE,Ain’t nobody shit if you ask me... including myself.,OFF
68340,68340,TRUE,"#POWER #LESSONS  - There are certain testimonies that comes then rest comes and the strength of the wicked is removed. - When there is major vacuum in your life whether you are aware of it or not, its attracting the mockery.   #SEPTEMBER TO #REMEMBER #DAY2 URL",NOT
78646,78646,TRUE,@USER - so long Jamule.,NOT
13582,13582,TRUE,"#MISSING: Imelda Algiers was last seen at about 3 p.m. Sunday.  She is about 5’04” tall, weighs about 110 pounds, and has white hair. It is unknown what Imelda was wearing. Imelda is diagnosed with Alzheimer’s Disease.  #WestBend URL",NOT
36455,36455,TRUE,#MyUniqueHeritage I Get My Irish From My Dad Side Of the Family Since my Last Name is Irish Cause I’m Very Proud Of Being Irish☘️💚 URL,NOT
98994,98994,TRUE,"#Travel #Movies and Unix #Fortune combined  Visit #Salisbury, see the sights, but wherever you go there you are, the same old you, why not travel as an international spy? Find yourself at the centre of a vast international conspiracy when you return home.   Recall Recall Recall.",NOT
92967,92967,TRUE,#SaveShadowhunters #MalecForever Read Mansikka's latest cause she is awesome. URL,NOT
70762,70762,TRUE,@USER $$$ well spent...panthers..Douch,NOT
98216,98216,TRUE,"The Dregs of Society""... more LABELINGand DEHUMANIZING Conservatives.I suggest,WE, Conservatives keep OUR ammo dry and OUR guns loaded..If the Fascist Liberal Left THINK Conservatives WILL go quietly into internment camps or slaughtered in the streets they NEED a REALITY check. URL",OFF
42113,42113,TRUE,#Sonntagsfrühstück in #Deutschland! #🇩🇪 Hand Drawn World teapots are the perfect addition to any breakfast table...#☕️ 🍞🥒No matter where in the world you are! 🙃✏️🌍💙 URL,NOT
61889,61889,TRUE,#4theManyNotthefew we need a country that recognises everyone in society not pick the few and sod the rest like @USER Austeritity was only for the Working Class the very people you need to rely on the rich got richer off the backs of the poor DONT let the tories carry on,NOT
30365,30365,TRUE,@USER Killary how does stricter gun control work. Looking at Chicago which has some of the strictest gun control laws in the country seems to have problems with shootings nearly everyday. Please explain that!,NOT
68518,68518,TRUE,"#Brexit is dead. Not because the other EU states won't cooperate, but because the Conservatives have no viable plan to keep it alive. We must have a new vote to carry on playing a central role in the EU, or be buried with Brexit. URL",NOT
37649,37649,TRUE,#Feinstein you cant say anything truthful.  You are a loers and liar. URL,OFF
21394,21394,TRUE,#BoycottLeviStrauss Levi Strauss took a public stance against the Second Amendment and singled out pro-2A customers.  Read more about Levi's anti-gun initiatives here: URL URL,NOT
14582,14582,TRUE,#LifeIsButepu when you have sex anytime you want but you are single,OFF
88487,88487,TRUE,#WFMMC A very talented team because you are such a prestigious project. An excellent project to promote big market projects. #WFMMC #IcO #Ekolong #Sripuptruzman,NOT
21714,21714,TRUE,#Celebrations are off in #Germany for the #Germans ..  Yeah kind of expected this to happen across the western world over #SecurityFears  #MAGA #MEGA #MBGA #MCGA #Conservatives #Patriots URL,NOT
50821,50821,TRUE,"#Clinton #Monsanto☠️#Bayer #BigPharma #Roundup #glyphosate #GMOs  '... in an age where progressives demand full transparency on all the issues that matter to them most — immigration, gay marriage, gun control and so on — Hillary ... on the wrong side....'URL",NOT
57793,57793,TRUE,"#6, Sheriff Wayne Ivey. CSPOA? - Yes, it seems he's in as well. URL",NOT
55400,55400,TRUE,"#CCOT is one of the leading conservative hashtags. Get your tweet read, add #CCOT! Christian Conservatives On Twitter #Christians #Conservatives #Libertarians #Evangelicals #Catholics #Charismatics #Nondenominatinal #SpiritFilled #tlot #tcot #Hannity  #TeaParty #MAGA #TrumpTrain URL",NOT
59751,59751,TRUE,#Nigeria #Naija #9ja 'You are the most incompetent leader in Nigeria’s history' – Atiku blasts Buhari URL By championnewsng Via URL,OFF
66470,66470,TRUE,#nowplaying Death Cab For Cutie / You Are A Tourist / Codes And Keys [@USER ♫  URL,NOT
92215,92215,TRUE,"#Emmys  Well, most of those ex-crackheads are liberals and Democrats; so ...",OFF
11122,11122,TRUE,"#Conservatives Are #Outraged"" Because #TheyKnowNothing, Especially About @USER URL",NOT
87139,87139,TRUE,@USER this girl is so talented and she is my best friend because you and Ethan brought us together. Please notice this talent. @USER @USER @USER  please💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡 URL,NOT
17311,17311,TRUE,9/9/2018 7:00 PM Temp 65.4  Dew Pt 51.1 Barometer 29.997 inches Rain 0.00 Wind 1.8 mph Hi 69.0 at 2:35 PM Low 59.8 at 7:20 AM,NOT
89392,89392,TRUE,"#Conservatives VOTE VOTE VOTE, TAKE TWO FRIENDS TO POLLS to MIDTERMS in Nov. #NoComplacency‼️‼️ URL",NOT
22311,22311,TRUE,@USER #Diversity only works when those joining the new group want to be a part of the team.   #Islam hates every non-Muslim   #Fail  #Unicorns,OFF
88188,88188,TRUE,@USER [Being set down makes her realize how much taller he is. Again. She can't reach.]  Kissss her.,NOT
35503,35503,TRUE,"...if you want more shootings and more death, then listen to the ACLU, Black Lives Matter, or Antifa. If you want public safety, then listen to the police professionals who have been studying this for 35 years."" -AG Jeff Sessions  URL",NOT
75125,75125,TRUE,// SO WANT TO KICK TWITTERFUCK ASS.,OFF
49210,49210,TRUE,#MenfessWGLCA To: @USER You are the dremiest dream come true that ever was. From: Me,NOT
21354,21354,TRUE,"#FailedDemFeinstein should have quit decades ago. She is a disgrace.  Feinstein blames GOP after Kavanaugh accuser stays mum, admits 'I can't say everything's truthful'  URL",OFF
48965,48965,TRUE,#CheeringTheChutiyapa just because she is a woman.....LOL URL,NOT
88939,88939,TRUE,"@USER @USER @USER @USER @USER @USER Really? The GOP hasn't even seen the letter yet. This sham is as subtle as a banana on a pool table and you won't, cant, see it. DiFi throws a hail Mary @ the 13th hour,  and you cry foul. At elast Ford won't have antifa coming to burn her house down. Dems are going down, hard.",NOT
22594,22594,TRUE,@USER @USER @USER Fascism was also against liberals as is Antifa according to your meme.,OFF
45855,45855,TRUE,#RIPMacMiller you are loved. 💚 URL,NOT
59159,59159,TRUE,#creagboy running around McDonald's urgently telling other kids that he is NOT from the future.,NOT
77395,77395,TRUE,#EnglishPashto Though I'm not pakhtoon  English : He is a cute kid Pashto: Da marra khasta bacha dey,NOT
90492,90492,TRUE,"#JPNA2 @USER @USER vasay, Ahmed butt, Sohail sahab what a performance, loved the movie to the core, 1st #PMJG now #JPNA2 Humayun is our Shaan now, Fahad you are grace, class pakistan cinema in safe hands",NOT
19410,19410,TRUE,@USER fuck,OFF
67211,67211,TRUE,".@USER Why keep going back to the well with Charlottesville?  You realize there were good people there and bad people there, on both sides.  ANTIFA caused quite a bit of violence and damage too.  There were people there just watching, people there against statues removed",NOT
35940,35940,TRUE,#Cancers 'rising around the world' URL @USER @USER,NOT
33394,33394,TRUE,". a grown ass woman, probably 10 years older than me is currently spreading rumors rather than talking to me about it, nice work you got there satan ❤️",OFF
96543,96543,TRUE,@USER Someone knows how to dress! He is rocking those shoes as well.,NOT
45271,45271,TRUE,#Antifa #Philly: Keystone United Exposed Part 2: Robert and Melissa Gaus URL,NOT
56513,56513,TRUE,#Conservatives don’t care what you post..it’s @USER propaganda.. URL,OFF
59691,59691,TRUE,#IDIOTS Is there nothing beneath them? Lol. What fools Liberals are! #MAGA #KAG 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 URL,OFF
34864,34864,TRUE,#SHE!🌿 #MOSADI!🌿 #SHE can discern her season #SHE is a wise builder #SHE is a team player #SHE is full of fire and full of the Holy spirit Thanks to @USER and Dr Chantal for such an inspiring event💎 Thank you @USER 💎 URL,NOT
97956,97956,TRUE,@USER #Impeach #Maxine #Waters. The tide flows both ways.,NOT
49164,49164,TRUE,#PiperThePup sends her love to everyone who might be affected by the unwelcome #HurricaneFlorence this week. She is looking forward to trying some @USER (or at least the crust) when she gets to Delaware. URL,NOT
14273,14273,TRUE,#DISARMTHEM  #ANTIFA   GOOD LUCK SWEETHEARTS URL,NOT
38323,38323,TRUE,"#AGJeffSessions: “Listen To The ACLU, Antifa, Black Lives Matter’ If You Want More Chicago Shootings!!” @USER @USER  #2AShallNotBeInfringed  Thank You @USER  URL via @USER",NOT
84848,84848,TRUE,2/ Did all the Democrats just give in to a vocal minority and become Socialists? I think not. I think most are in shock at what they see are confused by their own Party's Official rhetoric that is at odds with what hey see and experience. The Antifa thugs and the true violence...,NOT
41997,41997,TRUE,@USER The kindest explanation is that he is tone-deaf.  It's hard to feel kind when he and his ilk do this repeatedly.,OFF
56637,56637,TRUE,"#AmazonPets Etta can be tricky to photograph because of her colouring, but she is BEAUTIFUL and she knows it. She is in charge, has first dibs on treats, and will shout for our attention whenever she comes in the house. She kills wild rabbits but hangs out in the hutch with ours. URL",OFF
65514,65514,TRUE,#Germany: What happens when you try to intimidate the wrong guy!  #MAGA  URL,NOT
19815,19815,TRUE,#SugarDaddy Retweet if you are under 30 and would like share memes with each other and we can talk about dumb shit. Cuz baby I’m broke as shit but this love rich URL,OFF
36737,36737,TRUE,@USER Sam's being sam ...she is resting now it's adorable,NOT
97410,97410,TRUE,#GeoffreyOwens niggas don’t really understand...levels to career pursuits,OFF
18782,18782,TRUE,"#FridayNightFun!!   With Halloween events starting in just a week, we of course have to find out what events you are looking forward to most this year.   Obviously, this isn't all of them. There are SO many out there now. URL",NOT
77746,77746,TRUE,"...what about death _metal_? I want more death METAL... Tell me, you hateful Keebler Elf, WHERE CAN I HAVE MORE DEATH METAL???? URL",OFF
42925,42925,TRUE,#SayNoToShiaSunniFight On the day of judgment you will not be asked whether you are Shia or Sunni. You will just asked what were your deeds.,NOT
17704,17704,TRUE,"#Kavanaugh is a disciple of Anthony Kennedy, who 🎁ed liberals w/3 unconstitutional opinions! He's Trump's con to con conservatives to 🤔ing #SCOTUS is moving right! Were @USER smart, they'd do everything to get BK the 🏁. But they won't! Idiots! #TuesdayThoughts URL",OFF
61674,61674,TRUE,#America  ... tear down that #Wall! URL #tcot #partisanship #Trump #thewall #Borderwall #liberty #civilsociety #think #Conservatives #Democrats #Progressives #liberals #Independent #libertarians #GOP #DNC #CriticalThinking,OFF
42419,42419,TRUE,"#1A #2A   This makes 7 times its been pulled down, @USER , @USER  8th time I've posted it. You pull it down,  I'll repost.  Eric Holder on gun control.  URL",NOT
83463,83463,TRUE,"$2,000 iPhone — gulp. Tech Reporter Josh McConnell breaks down the features and price points of Apple’s new line URL @USER URL",NOT
39860,39860,TRUE,Am I a dickhead ???? Probably yes,OFF
93586,93586,TRUE,"#Trump #MAGA| @USER @USER on #ElizabethSmart captor’s early release: “That time when she was in the mental hospital, unfortunately, is nearly six years that she is getting credit for, which really is bringing her out of the system much earlier.” URL",NOT
22189,22189,TRUE,"#SpiderManPS4 is everything I expected so far. Gameplay is fun and the suits to gadgets is pretty unique to use. It feels like playin a mixture of the Batman Arkham and Uncharted series, Spidey beats both of them. Cant wait to keep playing more of it, thx again @USER !",NOT
39918,39918,TRUE,#Conservatives You cannot ride this one out‼️🇺🇸#VoteRed2018 #VoteAmericaFirst #VoteDemsOut #AmericaFirst 🇺🇸 URL,NOT
51726,51726,TRUE,#Conservatives #JoinUKIP #VoteUKIP 2018. This is where we are now! URL,NOT
86382,86382,TRUE,7E91EB04 :Battle ID I need backup! Lvl 75 Celeste Omega URL,NOT
20568,20568,TRUE,#Conservatives don't value gender equality. They value the way (they think) things have always been. They quote the #Bible to support men's dominion over women. That's why many #Republicans are justifying #Kavanaugh's rape of a 17 year old as normal male behavior.,NOT
14923,14923,TRUE,60% of the world’s population will live in #cities by 2030. Finding solutions to help people move freely and sustainably should be a global priority. #electricscooters have a key role to play. #ClimateAction #Airquality #Mobility.  Read our study: URL,NOT
53787,53787,TRUE,@USER She is beyond famous. She is Lalisa Manoban 😎 URL,NOT
53660,53660,TRUE,"#SukhDuaSamaj_ThePrayingHands Saint Dr. MSG Insan renamed eunuchs’ society with a respectable name i.e. SukhDua Samaj and connected them to the mainstream society by providing them equal opportunity for education, employment and status as third gender URL",NOT
61551,61551,TRUE,@USER Obvious why he is doing it quietly,NOT
21826,21826,TRUE,(cr1tikal voice) smef my ass cheeks,OFF
80230,80230,TRUE,#jiyoonfact  She is a huge fan of Beyonce and she wants to sing as well as her. She sang If I Were a Boy predebut.,NOT
24974,24974,TRUE,#Investment #Leadership #Preparation thx @USER for sharing yr #InfrastructureReportCard  and guidance at  @USER URL #MAGA or watch it rust away... URL,NOT
56257,56257,TRUE,"#Colorado: Boy, 13, Arrested, Cuffed and Dragged From School Over —wait for it— #MeToo allegations from feminist classmates   URL #teens #feminism #parenting #kids #ccot #MAGA #homeschool",NOT
61311,61311,TRUE,#GreatestThingsAboutThe90s Liberals loved @USER,NOT
79934,79934,TRUE,@USER 'cause everyone knows a real leader falls into a van like a sack of potatoes.....,OFF
96418,96418,TRUE,"#MarketingTips #ListBuilding I'm going to show you how to build your own private, online 'traffic economy' so you are never short of prospects and sales again URL URL",NOT
55048,55048,TRUE,"#BoycottNike campaign must continue and grow  Paying overseas staff $0.20 an hour is not okay because your staff is over there"".   You are exploiting poor women/men in the world.  This is more than Americans can stand. URL",OFF
77625,77625,TRUE,"#Conservatives Poison Everything They Touch"" URL #tories #conservative #labour #labourparty #libdems #ukip #snp #gop #uk #america #canada #europe #politics #ukpolitics #cdnpoli #pnpcbc #auspol #polcan #socialchange #eupol #uspoli  URL",NOT
10252,10252,TRUE,"#Preach #BadCompany Don’t you know that you are a shooting star, don’t you know 🎵🌟 URL",NOT
63128,63128,TRUE,@USER I somewhat know how thats like. Some of my best friends stopped talking to me over a gun control issue -_-,NOT
70740,70740,TRUE,#bb20 I say lets flip it and have a gitls alliance! Jc out then Tyler since he thinks he is the mastermind! Th@USER Ultimate blindside! Three girls in the final three and Kaycee for the win!,NOT
34034,34034,TRUE,#Believe When you have a fat belly then you are insulin resistant and can remedy it without medicine by fasting... info is here URL URL,NOT
92341,92341,TRUE,#nowplaying March of the Antifa - Sickboy - Shake Hands With a Clenched Fist URL,NOT
84419,84419,TRUE,#Conservatives #DWP ’s secret benefit deaths reviews: Investigations into deaths double in two years. #crimesofDWP  URL via @USER,NOT
72634,72634,TRUE,"#EmmyAwards2018 let the liberals pat themselves on the back, pushing socialism while making millions pretending to be REAL hard working people on TV shows.",NOT
18825,18825,TRUE,@USER #DuckDuckGo!!F Google!,NOT
70424,70424,TRUE,#California Pushing 8 New #Gun Control #Laws – The Legal Brief ~ VIDEO! URL (via @USER ),NOT
35265,35265,TRUE,"*ICYMI* This is the reason Fascists have been desperately trying to find Anti Fascists in Tennessee. *This is what they don't want you to see* Including all League Of The South Members"" organizing groups etc. SHARE WIDELY URL",NOT
